filename,label,category,width,height,xmin,ymin,xmax,ymax
keeshond_111.jpg,19,Keeshond,500.0,333.0,254.0,16.0,391.0,213.0
keeshond_113.jpg,19,Keeshond,333.0,500.0,123.0,97.0,277.0,303.0
keeshond_114.jpg,19,Keeshond,500.0,334.0,217.0,13.0,381.0,210.0
keeshond_115.jpg,19,Keeshond,500.0,333.0,177.0,55.0,336.0,243.0
keeshond_116.jpg,19,Keeshond,333.0,500.0,130.0,125.0,286.0,304.0
keeshond_117.jpg,19,Keeshond,500.0,375.0,85.0,82.0,202.0,237.0
keeshond_118.jpg,19,Keeshond,500.0,333.0,167.0,10.0,370.0,315.0
keeshond_119.jpg,19,Keeshond,500.0,333.0,145.0,34.0,350.0,231.0
keeshond_11.jpg,19,Keeshond,320.0,480.0,107.0,54.0,245.0,232.0
keeshond_120.jpg,19,Keeshond,500.0,333.0,169.0,5.0,346.0,238.0
keeshond_121.jpg,19,Keeshond,500.0,333.0,239.0,47.0,386.0,203.0
keeshond_122.jpg,19,Keeshond,500.0,375.0,180.0,63.0,434.0,331.0
keeshond_123.jpg,19,Keeshond,500.0,333.0,185.0,22.0,401.0,236.0
keeshond_124.jpg,19,Keeshond,333.0,500.0,49.0,20.0,301.0,318.0
keeshond_126.jpg,19,Keeshond,500.0,333.0,224.0,36.0,437.0,219.0
keeshond_127.jpg,19,Keeshond,500.0,333.0,150.0,78.0,272.0,182.0
keeshond_128.jpg,19,Keeshond,500.0,333.0,244.0,80.0,343.0,152.0
keeshond_129.jpg,19,Keeshond,500.0,375.0,136.0,70.0,217.0,178.0
keeshond_130.jpg,19,Keeshond,333.0,500.0,72.0,35.0,273.0,212.0
keeshond_131.jpg,19,Keeshond,500.0,333.0,130.0,1.0,274.0,180.0
keeshond_132.jpg,19,Keeshond,500.0,375.0,127.0,26.0,333.0,305.0
keeshond_134.jpg,19,Keeshond,500.0,333.0,246.0,24.0,357.0,122.0
keeshond_135.jpg,19,Keeshond,500.0,375.0,110.0,34.0,339.0,318.0
keeshond_136.jpg,19,Keeshond,500.0,423.0,184.0,203.0,265.0,312.0
keeshond_137.jpg,19,Keeshond,489.0,500.0,132.0,55.0,314.0,333.0
keeshond_138.jpg,19,Keeshond,500.0,375.0,48.0,19.0,227.0,118.0
keeshond_139.jpg,19,Keeshond,500.0,375.0,181.0,46.0,333.0,245.0
keeshond_13.jpg,19,Keeshond,375.0,500.0,139.0,235.0,210.0,310.0
keeshond_140.jpg,19,Keeshond,500.0,375.0,77.0,1.0,217.0,159.0
keeshond_141.jpg,19,Keeshond,500.0,375.0,156.0,32.0,264.0,178.0
keeshond_143.jpg,19,Keeshond,500.0,373.0,179.0,99.0,267.0,189.0
keeshond_144.jpg,19,Keeshond,500.0,375.0,257.0,40.0,366.0,185.0
keeshond_145.jpg,19,Keeshond,333.0,500.0,59.0,45.0,280.0,310.0
leonberger_100.jpg,20,Leonberger,332.0,500.0,71.0,105.0,250.0,299.0
leonberger_101.jpg,20,Leonberger,500.0,333.0,133.0,127.0,222.0,204.0
leonberger_103.jpg,20,Leonberger,500.0,333.0,51.0,22.0,140.0,102.0
leonberger_104.jpg,20,Leonberger,500.0,460.0,226.0,93.0,354.0,216.0
leonberger_105.jpg,20,Leonberger,333.0,500.0,83.0,18.0,255.0,134.0
leonberger_106.jpg,20,Leonberger,333.0,500.0,17.0,107.0,319.0,378.0
leonberger_107.jpg,20,Leonberger,333.0,500.0,92.0,145.0,193.0,248.0
leonberger_108.jpg,20,Leonberger,500.0,462.0,25.0,4.0,495.0,411.0
leonberger_10.jpg,20,Leonberger,500.0,333.0,168.0,7.0,327.0,125.0
leonberger_110.jpg,20,Leonberger,500.0,333.0,112.0,1.0,436.0,277.0
leonberger_111.jpg,20,Leonberger,500.0,375.0,159.0,44.0,352.0,217.0
leonberger_112.jpg,20,Leonberger,500.0,375.0,123.0,28.0,420.0,327.0
leonberger_113.jpg,20,Leonberger,500.0,375.0,207.0,16.0,383.0,203.0
leonberger_115.jpg,20,Leonberger,375.0,500.0,82.0,50.0,319.0,319.0
leonberger_116.jpg,20,Leonberger,489.0,500.0,49.0,36.0,212.0,233.0
leonberger_117.jpg,20,Leonberger,333.0,500.0,76.0,55.0,263.0,275.0
leonberger_118.jpg,20,Leonberger,500.0,333.0,147.0,42.0,380.0,271.0
leonberger_119.jpg,20,Leonberger,500.0,332.0,117.0,37.0,414.0,309.0
leonberger_11.jpg,20,Leonberger,500.0,334.0,164.0,123.0,208.0,160.0
leonberger_120.jpg,20,Leonberger,500.0,375.0,163.0,91.0,348.0,242.0
leonberger_121.jpg,20,Leonberger,500.0,375.0,162.0,60.0,305.0,208.0
leonberger_122.jpg,20,Leonberger,500.0,379.0,143.0,14.0,342.0,324.0
leonberger_123.jpg,20,Leonberger,500.0,403.0,19.0,24.0,134.0,111.0
leonberger_124.jpg,20,Leonberger,500.0,375.0,150.0,59.0,321.0,232.0
leonberger_125.jpg,20,Leonberger,500.0,426.0,20.0,32.0,141.0,122.0
leonberger_128.jpg,20,Leonberger,427.0,500.0,118.0,315.0,332.0,474.0
leonberger_129.jpg,20,Leonberger,333.0,500.0,140.0,69.0,253.0,195.0
leonberger_12.jpg,20,Leonberger,500.0,333.0,138.0,20.0,342.0,255.0
leonberger_130.jpg,20,Leonberger,500.0,333.0,99.0,47.0,205.0,133.0
leonberger_132.jpg,20,Leonberger,500.0,333.0,127.0,65.0,357.0,249.0
leonberger_133.jpg,20,Leonberger,500.0,333.0,107.0,54.0,198.0,119.0
leonberger_134.jpg,20,Leonberger,500.0,333.0,103.0,68.0,356.0,284.0
leonberger_135.jpg,20,Leonberger,500.0,393.0,52.0,31.0,385.0,262.0
leonberger_136.jpg,20,Leonberger,500.0,423.0,87.0,26.0,194.0,104.0
leonberger_137.jpg,20,Leonberger,500.0,333.0,102.0,28.0,405.0,297.0
leonberger_139.jpg,20,Leonberger,500.0,333.0,110.0,31.0,440.0,302.0
leonberger_13.jpg,20,Leonberger,334.0,500.0,109.0,17.0,263.0,162.0
leonberger_140.jpg,20,Leonberger,500.0,375.0,93.0,65.0,225.0,195.0
leonberger_141.jpg,20,Leonberger,500.0,375.0,100.0,92.0,255.0,236.0
leonberger_142.jpg,20,Leonberger,500.0,333.0,331.0,72.0,446.0,199.0
leonberger_143.jpg,20,Leonberger,500.0,375.0,111.0,166.0,316.0,331.0
leonberger_144.jpg,20,Leonberger,500.0,375.0,171.0,79.0,269.0,181.0
Maine_Coon_100.jpg,21,Maine Coon,500.0,357.0,89.0,15.0,298.0,236.0
Maine_Coon_101.jpg,21,Maine Coon,444.0,500.0,134.0,29.0,290.0,210.0
Maine_Coon_102.jpg,21,Maine Coon,320.0,500.0,156.0,155.0,270.0,299.0
Maine_Coon_103.jpg,21,Maine Coon,500.0,412.0,173.0,69.0,381.0,273.0
Maine_Coon_104.jpg,21,Maine Coon,500.0,375.0,126.0,55.0,229.0,161.0
Maine_Coon_105.jpg,21,Maine Coon,500.0,333.0,25.0,1.0,331.0,277.0
Maine_Coon_106.jpg,21,Maine Coon,500.0,333.0,217.0,25.0,359.0,194.0
Maine_Coon_108.jpg,21,Maine Coon,500.0,375.0,157.0,19.0,327.0,204.0
Maine_Coon_109.jpg,21,Maine Coon,500.0,333.0,285.0,1.0,433.0,170.0
Maine_Coon_10.jpg,21,Maine Coon,600.0,900.0,97.0,78.0,430.0,454.0
Maine_Coon_110.jpg,21,Maine Coon,424.0,500.0,66.0,48.0,273.0,314.0
Maine_Coon_111.jpg,21,Maine Coon,299.0,500.0,58.0,1.0,285.0,242.0
Maine_Coon_115.jpg,21,Maine Coon,334.0,500.0,22.0,1.0,273.0,301.0
Maine_Coon_116.jpg,21,Maine Coon,500.0,333.0,154.0,77.0,225.0,156.0
Maine_Coon_117.jpg,21,Maine Coon,500.0,375.0,220.0,107.0,309.0,209.0
Maine_Coon_119.jpg,21,Maine Coon,500.0,333.0,258.0,12.0,398.0,153.0
Maine_Coon_121.jpg,21,Maine Coon,500.0,354.0,208.0,55.0,295.0,144.0
Maine_Coon_123.jpg,21,Maine Coon,500.0,375.0,127.0,86.0,221.0,188.0
Maine_Coon_124.jpg,21,Maine Coon,333.0,500.0,19.0,3.0,211.0,231.0
Maine_Coon_126.jpg,21,Maine Coon,379.0,500.0,94.0,10.0,300.0,271.0
Maine_Coon_127.jpg,21,Maine Coon,500.0,334.0,161.0,38.0,275.0,148.0
Maine_Coon_128.jpg,21,Maine Coon,375.0,500.0,117.0,66.0,230.0,195.0
Maine_Coon_129.jpg,21,Maine Coon,500.0,333.0,131.0,29.0,284.0,186.0
Maine_Coon_131.jpg,21,Maine Coon,500.0,375.0,225.0,78.0,381.0,277.0
Maine_Coon_133.jpg,21,Maine Coon,497.0,500.0,77.0,26.0,217.0,182.0
Maine_Coon_134.jpg,21,Maine Coon,333.0,500.0,88.0,42.0,194.0,166.0
Maine_Coon_135.jpg,21,Maine Coon,500.0,332.0,68.0,34.0,276.0,266.0
Maine_Coon_136.jpg,21,Maine Coon,403.0,500.0,97.0,91.0,240.0,250.0
Maine_Coon_137.jpg,21,Maine Coon,500.0,333.0,159.0,54.0,266.0,164.0
Maine_Coon_138.jpg,21,Maine Coon,334.0,500.0,62.0,186.0,228.0,365.0
Maine_Coon_13.jpg,21,Maine Coon,500.0,388.0,231.0,30.0,380.0,227.0
Maine_Coon_140.jpg,21,Maine Coon,500.0,375.0,145.0,93.0,205.0,156.0
Maine_Coon_141.jpg,21,Maine Coon,500.0,375.0,282.0,40.0,374.0,131.0
Maine_Coon_143.jpg,21,Maine Coon,332.0,500.0,75.0,77.0,273.0,292.0
Maine_Coon_145.jpg,21,Maine Coon,333.0,500.0,61.0,113.0,242.0,288.0
Maine_Coon_146.jpg,21,Maine Coon,380.0,500.0,131.0,139.0,290.0,333.0
Maine_Coon_147.jpg,21,Maine Coon,500.0,333.0,291.0,51.0,367.0,133.0
Maine_Coon_148.jpg,21,Maine Coon,500.0,375.0,293.0,118.0,368.0,215.0
Maine_Coon_149.jpg,21,Maine Coon,333.0,500.0,98.0,105.0,246.0,255.0
Maine_Coon_14.jpg,21,Maine Coon,500.0,287.0,134.0,58.0,221.0,139.0
Maine_Coon_150.jpg,21,Maine Coon,500.0,333.0,255.0,96.0,319.0,156.0
Maine_Coon_151.jpg,21,Maine Coon,355.0,500.0,81.0,127.0,237.0,286.0
Maine_Coon_152.jpg,21,Maine Coon,500.0,375.0,157.0,25.0,334.0,210.0
Maine_Coon_153.jpg,21,Maine Coon,500.0,333.0,159.0,91.0,286.0,210.0
miniature_pinscher_100.jpg,22,Miniature Pinscher,500.0,375.0,79.0,1.0,268.0,267.0
miniature_pinscher_101.jpg,22,Miniature Pinscher,500.0,492.0,151.0,20.0,296.0,191.0
miniature_pinscher_102.jpg,22,Miniature Pinscher,500.0,333.0,236.0,19.0,400.0,192.0
miniature_pinscher_103.jpg,22,Miniature Pinscher,500.0,333.0,235.0,45.0,356.0,174.0
miniature_pinscher_107.jpg,22,Miniature Pinscher,333.0,500.0,190.0,143.0,282.0,253.0
miniature_pinscher_108.jpg,22,Miniature Pinscher,500.0,333.0,74.0,13.0,341.0,280.0
miniature_pinscher_10.jpg,22,Miniature Pinscher,500.0,375.0,107.0,56.0,455.0,308.0
miniature_pinscher_110.jpg,22,Miniature Pinscher,500.0,333.0,217.0,6.0,364.0,163.0
miniature_pinscher_111.jpg,22,Miniature Pinscher,341.0,320.0,95.0,6.0,240.0,166.0
miniature_pinscher_112.jpg,22,Miniature Pinscher,500.0,375.0,203.0,84.0,274.0,174.0
miniature_pinscher_113.jpg,22,Miniature Pinscher,200.0,150.0,58.0,32.0,170.0,100.0
miniature_pinscher_114.jpg,22,Miniature Pinscher,300.0,225.0,86.0,1.0,187.0,107.0
miniature_pinscher_115.jpg,22,Miniature Pinscher,300.0,210.0,178.0,4.0,263.0,160.0
miniature_pinscher_118.jpg,22,Miniature Pinscher,300.0,225.0,102.0,1.0,246.0,99.0
miniature_pinscher_119.jpg,22,Miniature Pinscher,246.0,300.0,23.0,23.0,140.0,166.0
miniature_pinscher_11.jpg,22,Miniature Pinscher,500.0,375.0,79.0,12.0,385.0,306.0
miniature_pinscher_120.jpg,22,Miniature Pinscher,300.0,225.0,90.0,1.0,205.0,116.0
miniature_pinscher_121.jpg,22,Miniature Pinscher,300.0,225.0,117.0,25.0,185.0,114.0
miniature_pinscher_122.jpg,22,Miniature Pinscher,300.0,262.0,67.0,29.0,162.0,140.0
miniature_pinscher_123.jpg,22,Miniature Pinscher,225.0,300.0,33.0,39.0,201.0,142.0
miniature_pinscher_124.jpg,22,Miniature Pinscher,133.0,200.0,20.0,60.0,85.0,146.0
miniature_pinscher_125.jpg,22,Miniature Pinscher,300.0,225.0,103.0,79.0,155.0,127.0
miniature_pinscher_126.jpg,22,Miniature Pinscher,211.0,300.0,39.0,82.0,169.0,186.0
miniature_pinscher_127.jpg,22,Miniature Pinscher,300.0,225.0,115.0,29.0,226.0,145.0
miniature_pinscher_129.jpg,22,Miniature Pinscher,300.0,225.0,138.0,65.0,184.0,130.0
miniature_pinscher_12.jpg,22,Miniature Pinscher,500.0,375.0,169.0,25.0,336.0,216.0
miniature_pinscher_130.jpg,22,Miniature Pinscher,300.0,225.0,122.0,27.0,195.0,116.0
miniature_pinscher_131.jpg,22,Miniature Pinscher,300.0,225.0,109.0,43.0,195.0,151.0
miniature_pinscher_132.jpg,22,Miniature Pinscher,300.0,200.0,84.0,15.0,168.0,153.0
miniature_pinscher_133.jpg,22,Miniature Pinscher,300.0,225.0,131.0,1.0,229.0,156.0
miniature_pinscher_134.jpg,22,Miniature Pinscher,300.0,225.0,101.0,35.0,231.0,130.0
miniature_pinscher_136.jpg,22,Miniature Pinscher,300.0,225.0,109.0,38.0,182.0,109.0
miniature_pinscher_137.jpg,22,Miniature Pinscher,240.0,300.0,11.0,13.0,164.0,166.0
miniature_pinscher_138.jpg,22,Miniature Pinscher,300.0,201.0,47.0,1.0,173.0,136.0
miniature_pinscher_13.jpg,22,Miniature Pinscher,375.0,500.0,100.0,114.0,212.0,242.0
miniature_pinscher_140.jpg,22,Miniature Pinscher,300.0,220.0,230.0,103.0,289.0,197.0
miniature_pinscher_141.jpg,22,Miniature Pinscher,201.0,300.0,60.0,90.0,132.0,151.0
miniature_pinscher_142.jpg,22,Miniature Pinscher,225.0,300.0,50.0,59.0,152.0,175.0
miniature_pinscher_143.jpg,22,Miniature Pinscher,300.0,230.0,70.0,32.0,278.0,181.0
miniature_pinscher_144.jpg,22,Miniature Pinscher,300.0,225.0,81.0,1.0,174.0,109.0
miniature_pinscher_145.jpg,22,Miniature Pinscher,300.0,220.0,93.0,49.0,288.0,188.0
newfoundland_101.jpg,23,Newfoundland,500.0,333.0,194.0,57.0,316.0,186.0
newfoundland_103.jpg,23,Newfoundland,500.0,375.0,181.0,41.0,303.0,152.0
newfoundland_104.jpg,23,Newfoundland,500.0,375.0,189.0,77.0,318.0,212.0
newfoundland_105.jpg,23,Newfoundland,500.0,375.0,108.0,132.0,261.0,253.0
newfoundland_106.jpg,23,Newfoundland,333.0,500.0,115.0,81.0,285.0,228.0
newfoundland_107.jpg,23,Newfoundland,333.0,500.0,88.0,23.0,258.0,206.0
newfoundland_108.jpg,23,Newfoundland,333.0,500.0,13.0,1.0,289.0,228.0
newfoundland_109.jpg,23,Newfoundland,500.0,334.0,152.0,46.0,248.0,136.0
newfoundland_10.jpg,23,Newfoundland,335.0,500.0,16.0,75.0,323.0,336.0
newfoundland_110.jpg,23,Newfoundland,500.0,375.0,121.0,17.0,338.0,231.0
newfoundland_111.jpg,23,Newfoundland,500.0,334.0,121.0,4.0,379.0,260.0
newfoundland_112.jpg,23,Newfoundland,489.0,500.0,50.0,75.0,410.0,440.0
newfoundland_113.jpg,23,Newfoundland,372.0,500.0,194.0,43.0,310.0,177.0
newfoundland_114.jpg,23,Newfoundland,500.0,375.0,172.0,138.0,390.0,351.0
newfoundland_115.jpg,23,Newfoundland,375.0,500.0,156.0,250.0,321.0,397.0
newfoundland_116.jpg,23,Newfoundland,500.0,375.0,252.0,99.0,471.0,286.0
newfoundland_117.jpg,23,Newfoundland,500.0,375.0,85.0,72.0,367.0,309.0
newfoundland_118.jpg,23,Newfoundland,403.0,500.0,98.0,71.0,340.0,356.0
newfoundland_119.jpg,23,Newfoundland,375.0,500.0,79.0,235.0,286.0,469.0
newfoundland_11.jpg,23,Newfoundland,500.0,375.0,246.0,72.0,397.0,214.0
newfoundland_120.jpg,23,Newfoundland,500.0,333.0,184.0,94.0,295.0,199.0
newfoundland_121.jpg,23,Newfoundland,462.0,500.0,112.0,80.0,329.0,267.0
newfoundland_122.jpg,23,Newfoundland,500.0,400.0,147.0,49.0,277.0,181.0
newfoundland_123.jpg,23,Newfoundland,500.0,333.0,263.0,67.0,358.0,164.0
newfoundland_124.jpg,23,Newfoundland,500.0,333.0,298.0,87.0,392.0,177.0
newfoundland_125.jpg,23,Newfoundland,500.0,333.0,109.0,57.0,281.0,246.0
newfoundland_126.jpg,23,Newfoundland,443.0,500.0,227.0,52.0,380.0,217.0
newfoundland_128.jpg,23,Newfoundland,400.0,500.0,163.0,60.0,354.0,220.0
newfoundland_129.jpg,23,Newfoundland,500.0,500.0,214.0,73.0,435.0,269.0
newfoundland_12.jpg,23,Newfoundland,500.0,375.0,188.0,103.0,334.0,261.0
newfoundland_130.jpg,23,Newfoundland,334.0,500.0,123.0,131.0,258.0,240.0
newfoundland_131.jpg,23,Newfoundland,500.0,375.0,103.0,133.0,253.0,270.0
newfoundland_132.jpg,23,Newfoundland,375.0,500.0,136.0,50.0,294.0,171.0
newfoundland_133.jpg,23,Newfoundland,500.0,375.0,237.0,83.0,335.0,169.0
newfoundland_134.jpg,23,Newfoundland,500.0,375.0,211.0,126.0,338.0,225.0
newfoundland_135.jpg,23,Newfoundland,333.0,500.0,65.0,48.0,284.0,266.0
newfoundland_137.jpg,23,Newfoundland,500.0,333.0,105.0,30.0,362.0,286.0
newfoundland_138.jpg,23,Newfoundland,500.0,333.0,155.0,1.0,466.0,303.0
newfoundland_139.jpg,23,Newfoundland,500.0,333.0,166.0,7.0,411.0,259.0
newfoundland_13.jpg,23,Newfoundland,333.0,500.0,91.0,127.0,187.0,225.0
newfoundland_140.jpg,23,Newfoundland,335.0,500.0,175.0,90.0,270.0,187.0
newfoundland_141.jpg,23,Newfoundland,500.0,335.0,227.0,62.0,451.0,292.0
newfoundland_142.jpg,23,Newfoundland,500.0,375.0,88.0,73.0,233.0,202.0
newfoundland_144.jpg,23,Newfoundland,500.0,375.0,120.0,63.0,264.0,195.0
newfoundland_145.jpg,23,Newfoundland,500.0,333.0,68.0,15.0,366.0,306.0
Persian_100.jpg,24,Persian,500.0,334.0,8.0,1.0,406.0,301.0
Persian_101.jpg,24,Persian,377.0,500.0,109.0,52.0,308.0,248.0
Persian_103.jpg,24,Persian,500.0,375.0,110.0,48.0,403.0,258.0
Persian_104.jpg,24,Persian,500.0,332.0,82.0,45.0,289.0,217.0
Persian_105.jpg,24,Persian,500.0,500.0,117.0,82.0,405.0,356.0
Persian_106.jpg,24,Persian,398.0,500.0,94.0,37.0,296.0,256.0
Persian_108.jpg,24,Persian,434.0,500.0,225.0,52.0,381.0,195.0
Persian_10.jpg,24,Persian,375.0,500.0,1.0,4.0,375.0,321.0
Persian_111.jpg,24,Persian,375.0,500.0,96.0,76.0,251.0,199.0
Persian_112.jpg,24,Persian,433.0,400.0,55.0,20.0,409.0,346.0
Persian_114.jpg,24,Persian,500.0,439.0,81.0,80.0,275.0,278.0
Persian_115.jpg,24,Persian,500.0,375.0,281.0,74.0,394.0,188.0
Persian_116.jpg,24,Persian,375.0,500.0,152.0,118.0,239.0,207.0
Persian_117.jpg,24,Persian,500.0,375.0,302.0,41.0,472.0,210.0
Persian_118.jpg,24,Persian,500.0,456.0,176.0,47.0,409.0,267.0
Persian_11.jpg,24,Persian,375.0,500.0,10.0,1.0,343.0,300.0
Persian_120.jpg,24,Persian,375.0,500.0,112.0,64.0,217.0,164.0
Persian_121.jpg,24,Persian,333.0,500.0,1.0,42.0,328.0,308.0
Persian_122.jpg,24,Persian,320.0,480.0,60.0,16.0,290.0,244.0
Persian_123.jpg,24,Persian,500.0,375.0,54.0,1.0,452.0,330.0
Persian_125.jpg,24,Persian,500.0,333.0,101.0,30.0,376.0,277.0
Persian_126.jpg,24,Persian,500.0,450.0,260.0,60.0,375.0,143.0
Persian_129.jpg,24,Persian,500.0,333.0,121.0,32.0,250.0,171.0
Persian_12.jpg,24,Persian,375.0,500.0,1.0,93.0,375.0,480.0
Persian_131.jpg,24,Persian,500.0,375.0,144.0,54.0,292.0,212.0
Persian_132.jpg,24,Persian,333.0,500.0,28.0,81.0,325.0,380.0
Persian_133.jpg,24,Persian,500.0,313.0,84.0,16.0,386.0,275.0
Persian_135.jpg,24,Persian,500.0,352.0,158.0,3.0,384.0,183.0
Persian_136.jpg,24,Persian,500.0,410.0,241.0,30.0,408.0,201.0
Persian_137.jpg,24,Persian,500.0,375.0,206.0,1.0,354.0,130.0
Persian_138.jpg,24,Persian,403.0,500.0,116.0,22.0,337.0,231.0
Persian_139.jpg,24,Persian,334.0,500.0,101.0,105.0,334.0,340.0
Persian_140.jpg,24,Persian,358.0,500.0,84.0,99.0,295.0,300.0
Persian_141.jpg,24,Persian,500.0,396.0,190.0,61.0,450.0,304.0
Persian_143.jpg,24,Persian,500.0,333.0,198.0,108.0,275.0,190.0
Persian_144.jpg,24,Persian,500.0,333.0,155.0,54.0,215.0,119.0
Persian_147.jpg,24,Persian,500.0,333.0,82.0,72.0,261.0,237.0
Persian_149.jpg,24,Persian,500.0,375.0,272.0,20.0,454.0,195.0
Persian_14.jpg,24,Persian,375.0,500.0,25.0,19.0,322.0,254.0
Persian_150.jpg,24,Persian,333.0,500.0,118.0,76.0,269.0,229.0
Persian_152.jpg,24,Persian,333.0,500.0,96.0,81.0,256.0,235.0
Persian_155.jpg,24,Persian,500.0,389.0,87.0,166.0,171.0,237.0
Persian_156.jpg,24,Persian,333.0,500.0,76.0,10.0,257.0,148.0
pomeranian_100.jpg,25,Pomeranian,500.0,375.0,255.0,81.0,358.0,218.0
pomeranian_102.jpg,25,Pomeranian,500.0,375.0,183.0,76.0,265.0,201.0
pomeranian_103.jpg,25,Pomeranian,500.0,357.0,288.0,94.0,374.0,193.0
pomeranian_104.jpg,25,Pomeranian,500.0,375.0,129.0,68.0,267.0,209.0
pomeranian_105.jpg,25,Pomeranian,375.0,500.0,93.0,7.0,259.0,201.0
pomeranian_106.jpg,25,Pomeranian,500.0,333.0,297.0,79.0,351.0,149.0
pomeranian_109.jpg,25,Pomeranian,500.0,332.0,200.0,75.0,295.0,172.0
pomeranian_10.jpg,25,Pomeranian,500.0,333.0,193.0,47.0,340.0,154.0
pomeranian_110.jpg,25,Pomeranian,500.0,333.0,292.0,104.0,390.0,235.0
pomeranian_111.jpg,25,Pomeranian,300.0,253.0,92.0,3.0,173.0,81.0
pomeranian_112.jpg,25,Pomeranian,300.0,199.0,25.0,5.0,139.0,136.0
pomeranian_113.jpg,25,Pomeranian,300.0,225.0,137.0,61.0,192.0,148.0
pomeranian_114.jpg,25,Pomeranian,198.0,300.0,47.0,62.0,108.0,140.0
pomeranian_115.jpg,25,Pomeranian,300.0,233.0,148.0,7.0,235.0,124.0
pomeranian_116.jpg,25,Pomeranian,225.0,300.0,47.0,85.0,101.0,155.0
pomeranian_117.jpg,25,Pomeranian,255.0,300.0,140.0,4.0,236.0,128.0
pomeranian_118.jpg,25,Pomeranian,300.0,266.0,80.0,59.0,149.0,160.0
pomeranian_119.jpg,25,Pomeranian,300.0,225.0,102.0,32.0,210.0,155.0
pomeranian_120.jpg,25,Pomeranian,300.0,236.0,82.0,12.0,149.0,87.0
pomeranian_122.jpg,25,Pomeranian,300.0,294.0,97.0,74.0,192.0,184.0
pomeranian_123.jpg,25,Pomeranian,300.0,225.0,87.0,22.0,213.0,150.0
pomeranian_124.jpg,25,Pomeranian,300.0,225.0,102.0,56.0,198.0,178.0
pomeranian_126.jpg,25,Pomeranian,300.0,225.0,109.0,53.0,169.0,126.0
pomeranian_127.jpg,25,Pomeranian,225.0,300.0,89.0,60.0,173.0,158.0
pomeranian_128.jpg,25,Pomeranian,204.0,300.0,25.0,29.0,162.0,190.0
pomeranian_129.jpg,25,Pomeranian,300.0,267.0,82.0,22.0,235.0,181.0
pomeranian_12.jpg,25,Pomeranian,500.0,375.0,186.0,1.0,418.0,284.0
pomeranian_131.jpg,25,Pomeranian,300.0,225.0,122.0,29.0,201.0,116.0
pomeranian_132.jpg,25,Pomeranian,300.0,249.0,133.0,2.0,218.0,104.0
pomeranian_133.jpg,25,Pomeranian,300.0,291.0,114.0,52.0,212.0,180.0
pomeranian_134.jpg,25,Pomeranian,300.0,248.0,24.0,7.0,104.0,101.0
pomeranian_135.jpg,25,Pomeranian,218.0,300.0,57.0,18.0,174.0,158.0
pomeranian_136.jpg,25,Pomeranian,295.0,299.0,8.0,6.0,173.0,176.0
pomeranian_137.jpg,25,Pomeranian,300.0,225.0,61.0,12.0,182.0,138.0
pomeranian_138.jpg,25,Pomeranian,300.0,203.0,180.0,34.0,245.0,115.0
pomeranian_139.jpg,25,Pomeranian,225.0,300.0,73.0,12.0,173.0,122.0
pomeranian_13.jpg,25,Pomeranian,500.0,375.0,157.0,46.0,263.0,181.0
pomeranian_141.jpg,25,Pomeranian,300.0,225.0,102.0,76.0,169.0,146.0
pomeranian_142.jpg,25,Pomeranian,300.0,225.0,110.0,28.0,181.0,107.0
pomeranian_143.jpg,25,Pomeranian,300.0,225.0,121.0,1.0,208.0,98.0
pomeranian_144.jpg,25,Pomeranian,200.0,300.0,4.0,1.0,130.0,133.0
pomeranian_145.jpg,25,Pomeranian,225.0,300.0,29.0,54.0,184.0,202.0
pug_100.jpg,26,Pug,333.0,500.0,29.0,95.0,200.0,266.0
pug_101.jpg,26,Pug,500.0,333.0,71.0,47.0,269.0,218.0
pug_102.jpg,26,Pug,375.0,500.0,47.0,19.0,370.0,294.0
pug_103.jpg,26,Pug,500.0,375.0,110.0,53.0,330.0,247.0
pug_104.jpg,26,Pug,500.0,394.0,120.0,48.0,361.0,236.0
pug_106.jpg,26,Pug,375.0,500.0,181.0,162.0,275.0,232.0
pug_107.jpg,26,Pug,375.0,500.0,127.0,171.0,189.0,220.0
pug_108.jpg,26,Pug,375.0,500.0,91.0,150.0,262.0,281.0
pug_10.jpg,26,Pug,333.0,500.0,70.0,37.0,195.0,133.0
pug_110.jpg,26,Pug,342.0,500.0,61.0,39.0,328.0,276.0
pug_111.jpg,26,Pug,445.0,500.0,26.0,44.0,328.0,318.0
pug_112.jpg,26,Pug,333.0,500.0,76.0,58.0,208.0,173.0
pug_114.jpg,26,Pug,375.0,500.0,55.0,118.0,252.0,260.0
pug_116.jpg,26,Pug,500.0,333.0,124.0,4.0,375.0,242.0
pug_117.jpg,26,Pug,500.0,333.0,232.0,105.0,333.0,190.0
pug_118.jpg,26,Pug,332.0,500.0,85.0,170.0,200.0,266.0
pug_119.jpg,26,Pug,375.0,500.0,135.0,124.0,271.0,234.0
pug_120.jpg,26,Pug,500.0,375.0,127.0,2.0,391.0,216.0
pug_122.jpg,26,Pug,300.0,296.0,57.0,5.0,282.0,218.0
pug_123.jpg,26,Pug,223.0,300.0,49.0,111.0,195.0,266.0
pug_126.jpg,26,Pug,203.0,300.0,37.0,24.0,168.0,127.0
pug_127.jpg,26,Pug,300.0,269.0,29.0,23.0,252.0,219.0
pug_128.jpg,26,Pug,300.0,225.0,92.0,23.0,228.0,132.0
pug_129.jpg,26,Pug,300.0,225.0,137.0,21.0,252.0,118.0
